wn,1,10,100
3705.47,191.602,208.188,313.748
3704.94,191.713,208.351,256.665
3704.42,191.824,208.515,166.333
3703.89,191.936,208.68,194.818
3703.36,192.049,208.846,332.568
3702.84,192.162,209.012,251.765
3702.31,192.276,209.179,318.222
3701.79,192.39,209.347,204.202
3701.26,192.505,209.516,251.654
3700.73,192.621,209.686,280.102
3700.21,192.737,209.857,265.821
3699.68,192.854,210.028,280.02
3699.15,192.971,210.2,374.888
3698.63,193.089,210.373,327.386
3698.1,193.207,210.547,308.362
3697.57,193.327,210.722,246.653
3697.04,193.446,210.898,246.617
3696.52,193.567,211.074,289.258
3695.99,193.688,211.252,355.593
3695.46,193.809,211.43,208.584
3694.93,193.931,211.609,232.253
3694.41,194.054,211.79,255.915
3693.88,194.178,211.971,331.693
3693.35,194.302,212.153,184.773
3692.82,194.426,212.336,241.591
3692.3,194.552,212.52,260.501
3691.77,194.678,212.705,260.463
3691.24,194.805,212.89,284.1
3690.71,194.932,213.077,236.715
3690.18,195.06,213.265,250.881
3689.66,195.189,213.454,302.907
3689.13,195.318,213.643,312.327
3688.6,195.448,213.834,193.993
3688.07,195.579,214.026,241.273
3687.54,195.71,214.218,208.126
3687.01,195.842,214.412,316.873
3686.48,195.975,214.607,302.641
3685.96,196.109,214.803,269.5
3685.43,196.243,214.999,231.641
3684.9,196.378,215.197,174.887
3684.37,196.514,215.396,344.997
3683.84,196.65,215.596,259.891
3683.31,196.787,215.797,269.302
3682.78,196.925,215.999,278.711
3682.25,197.064,216.202,297.563
3681.72,197.203,216.407,259.739
3681.19,197.343,216.612,306.919
3680.66,197.484,216.818,212.451
3680.13,197.625,217.026,283.227
3679.61,197.768,217.235,259.587
3679.08,197.911,217.444,292.582
3678.55,198.055,217.655,372.751
3678.02,198.2,217.867,287.778
3677.49,198.345,218.081,292.453
3676.96,198.491,218.295,330.141
3676.43,198.638,218.511,278.221
3675.9,198.786,218.727,301.754
3675.36,198.935,218.945,320.567
3674.83,199.084,219.164,315.806
3674.3,199.235,219.385,263.919
3673.77,199.386,219.606,268.592
3673.24,199.538,219.829,221.438
3672.71,199.69,220.053,301.489
3672.18,199.844,220.278,296.735
3671.65,199.999,220.505,263.725
3671.12,200.154,220.733,235.435
3670.59,200.31,220.962,334.268
3670.06,200.467,221.192,254.195
3669.53,200.625,221.424,197.678
3668.99,200.784,221.656,404.71
3668.46,200.943,221.891,404.65
3667.93,201.104,222.126,258.75
3667.4,201.265,222.363,258.712
3666.87,201.428,222.601,277.487
3666.34,201.591,222.841,310.363
3665.81,201.755,223.081,315.02
3665.27,201.92,223.324,347.881
3664.74,202.086,223.567,272.624
3664.21,202.253,223.812,253.785
3663.68,202.421,224.058,291.34
3663.15,202.589,224.306,375.867
3662.61,202.759,224.555,291.254
3662.08,202.93,224.806,347.575
3661.55,203.101,225.058,267.687
3661.02,203.274,225.311,366.255
3660.48,203.447,225.566,366.201
3659.95,203.622,225.822,295.735
3659.42,203.797,226.08,398.948
3658.89,203.974,226.339,258.105
3658.35,204.151,226.6,323.757
3657.82,204.329,226.862,370.624
3657.29,204.509,227.126,318.971
3656.75,204.689,227.391,309.544
3656.22,204.871,227.658,211.022
3655.69,205.053,227.926,379.784
3655.16,205.237,228.196,370.352
3654.62,205.421,228.468,454.669
3654.09,205.607,228.741,407.736
3653.55,205.793,229.015,290.528
3653.02,205.981,229.292,304.541
3652.49,206.17,229.569,267.02
3651.95,206.36,229.849,332.555
3651.42,206.55,230.13,318.456
3650.89,206.742,230.412,327.774
3650.35,206.935,230.697,280.908
3649.82,207.13,230.983,337.04
3649.28,207.325,231.27,365.073
3648.75,207.521,231.559,332.261
3648.22,207.718,231.85,252.669
3647.68,207.917,232.143,392.982
3647.15,208.117,232.438,318.082
3646.61,208.317,232.734,205.787
3646.08,208.519,233.032,327.341
3645.54,208.722,233.331,271.186
3645.01,208.927,233.632,289.845
3644.47,209.132,233.936,317.848
3643.94,209.338,234.24,406.599
3643.4,209.546,234.547,331.773
3642.87,209.755,234.856,383.119
3642.33,209.965,235.166,406.42
3641.8,210.176,235.478,392.347
3641.26,210.389,235.792,401.63
